No,Student ID,Level Cohort,Term No / Semester No,Session,GPA,CGPA,Academic Status,Academic Awards,Credit Hours Earned,Credit Hours Remaining,Credit Hours Progression
1410,0029911,DFT2306,5,202408,3.11,3.16,Good Standing,,66,24,73
1411,0029911,DFT2306,6,202501,3.33,3.27,Good Standing,,84,6,93
1412,0029911,DFT2306,7,202506,4,3.32,Good Standing,,90,0,100
1413,0031525,DFT2506,1,202506,2.96,2.96,Good Standing,,8,82,9
1414,0025264,DECE1808,1,201808,2.11,2.11,Good Standing,,15,75,17
1415,0025264,DECE1808,2,201901,1.5,1.94,Warning,,18,72,20
1416,0025264,DECE1808,3,201904,2,2.05,Good Standing,,34,56,38
1417,0025264,DECE1808,4,201908,2.35,2.13,Good Standing,,47,43,52
1418,0025264,DECE1808,5,202001,2,2.12,Good Standing,,51,39,57
1419,0025264,DECE1808,6,202004,2.47,2.26,Good Standing,,66,24,73
1420,0025264,DECE1808,7,202008,2.03,2.25,Good Standing,,78,12,87
1421,0025264,DECE1808,8,202101,2.33,2.25,Good Standing,,82,8,91
1422,0025264,DECE1808,9,202105,2.17,2.24,Good Standing,,88,2,98
1423,0025264,DECE1808,10,202108,2,2.26,Good Standing,,91,0,100
1424,0023428,DSW_PT1704,1,201704,3.83,3.83,Good Standing,Dean's List,12,78,13
1425,0023428,DSW_PT1704,2,201708,4,3.92,Good Standing,President's List,24,66,27
1426,0023428,DSW_PT1704,3,201801,4,3.93,Good Standing,,30,60,33
1427,0023428,DSW_PT1704,4,201804,3.55,3.85,Good Standing,,42,48,47
1428,0023428,DSW_PT1704,5,201808,3.87,3.85,Good Standing,,55,35,61
1429,0023428,DSW_PT1704,6,201901,3.78,3.84,Good Standing,,61,29,68
1430,0023428,DSW_PT1704,7,201904,4,3.86,Good Standing,,71,19,79
1431,0023428,DSW_PT1704,8,201908,3.91,3.87,Good Standing,,84,6,93
1432,0023428,DSW_PT1704,9,202001,4,3.88,Good Standing,,91,0,100
1433,0021313,DECE1508,1,201508,3.42,3.42,Good Standing,,21,69,23
1434,0021313,DECE1508,2,201601,3.75,3.55,Good Standing,,29,61,32
1435,0021313,DECE1508,3,201604,3.73,3.63,Good Standing,Dean's List,48,42,53
1436,0021313,DECE1508,4,201608,3.65,3.64,Good Standing,Dean's List,65,25,72
1437,0021313,DECE1508,5,201701,4,3.66,Good Standing,,69,21,77
1438,0021313,DECE1508,6,201704,3.9,3.72,Good Standing,Dean's List,89,1,99
1439,0021313,DECE1508,7,201708,4,3.74,Good Standing,,93,0,100
1440,0031041,DFT2501,1,202501,3.61,3.61,Good Standing,Dean's List,17,73,19
1441,0031041,DFT2501,2,202506,4,3.73,Good Standing,,25,65,28
1442,0026083,DECE1904,1,201904,3.73,3.73,Good Standing,Dean's List,17,73,19
1443,0026083,DECE1904,2,201908,3.27,3.5,Good Standing,,36,54,40
1444,0026083,DECE1904,3,202001,3.33,3.48,Good Standing,,40,50,44
1445,0026083,DECE1904,4,202004,3.94,3.63,Good Standing,Dean's List,59,31,66
1446,0026083,DECE1904,5,202008,3.43,3.58,Good Standing,,78,12,87
1447,0026083,DECE1904,6,202101,4,3.6,Good Standing,,82,8,91
1448,0026083,DECE1904,7,202105,3.75,3.62,Good Standing,,90,0,100
1449,0021314,DECE1508,1,201508,2.25,2.25,Good Standing,,15,75,17
1450,0021314,DECE1508,2,201601,3.5,2.75,Good Standing,,23,67,26
1451,0021314,DECE1508,3,201604,2.95,3.11,Good Standing,,40,50,44
1452,0021314,DECE1508,4,201608,2.72,2.97,Good Standing,,57,33,63
1453,0021314,DECE1508,5,201701,2.67,2.95,Good Standing,,61,29,68
1454,0021314,DECE1508,6,201704,3.04,2.97,Good Standing,,77,13,86
1455,0021314,DECE1508,7,201708,3.33,3.01,Good Standing,,86,4,96
1456,0021314,DECE1508,8,201801,3.33,3.03,Good Standing,,90,0,100
1457,0024913,DECE1804,1,201804,1.2,1.2,Warning,,6,84,7
1458,0024913,DECE1804,2,201808,2.79,2.19,Good Standing,,24,66,27
1459,0024913,DECE1804,3,201901,2.84,2.31,Good Standing,,30,60,33
1460,0024913,DECE1804,4,201904,2.04,2.23,Good Standing,,40,50,44
1461,0024913,DECE1804,5,201908,2.11,2.2,Good Standing,,52,38,58
1462,0024913,DECE1804,6,202001,2.33,2.21,Good Standing,,56,34,62
1463,0024913,DECE1804,7,202004,2.73,2.41,Good Standing,,71,19,79
1464,0024913,DECE1804,8,202008,3.33,2.53,Good Standing,,78,12,87
1465,0024913,DECE1804,9,202101,3.59,2.82,Good Standing,,90,0,100
1466,0021235,DECE1404,1,201404,2.27,2.27,Good Standing,,17,73,19
1467,0021235,DECE1404,2,201408,2.27,2.27,Good Standing,,35,55,39
1468,0021235,DECE1404,3,201501,2,2.24,Good Standing,,39,51,43
1469,0021235,DECE1404,4,201504,2.67,2.38,Good Standing,,58,32,64
1470,0021235,DECE1404,5,201508,2.77,2.47,Good Standing,,78,12,87
1471,0021235,DECE1404,6,201601,2.17,2.45,Good Standing,,86,4,96
1472,0021235,DECE1404,7,201604,3.19,2.56,Good Standing,,93,0,100
1473,0021315,DECE1508,1,201508,3.83,3.83,Good Standing,Dean's List,18,72,20
1474,0021315,DECE1508,2,201601,4,3.9,Good Standing,,26,64,29
1475,0021315,DECE1508,3,201604,3.75,3.83,Good Standing,Dean's List,45,45,50
1476,0021315,DECE1508,4,201608,3.82,3.83,Good Standing,Dean's List,62,28,69
1477,0021315,DECE1508,5,201701,4,3.84,Good Standing,,66,24,73
1478,0021315,DECE1508,6,201704,3.85,3.84,Good Standing,Dean's List,86,4,96
1479,0021315,DECE1508,7,201708,4,3.85,Good Standing,,90,0,100
1480,0031449,DCS2506,1,202506,3.21,3.21,Good Standing,,8,82,9
1481,0030856,DDM2408,1,202408,0,0,Warning,,0,90,0
1482,0021998,DECE1604,1,201604,3.52,3.52,Good Standing,Dean's List,17,73,19
1483,0021998,DECE1604,2,201608,3.33,3.43,Good Standing,,36,54,40
1484,0021998,DECE1604,3,201701,3.33,3.42,Good Standing,,40,50,44
1485,0021998,DECE1604,4,201704,3.75,3.55,Good Standing,Dean's List,60,30,67
1486,0021998,DECE1604,5,201708,3.65,3.57,Good Standing,Dean's List,77,13,86
1487,0021998,DECE1604,6,201801,3.55,3.57,Good Standing,,86,4,96
1488,0021998,DECE1604,7,201804,3,3.54,Good Standing,,90,0,100
1489,0026372,DECE1908,1,201908,2.94,2.94,Good Standing,,18,72,20
1490,0026372,DECE1908,2,202001,2.96,2.94,Good Standing,,26,64,29
1491,0026372,DECE1908,3,202004,3.08,3,Good Standing,,44,46,49
1492,0026372,DECE1908,4,202008,2.84,2.95,Good Standing,,64,26,71
1493,0026372,DECE1908,5,202101,2.61,2.87,Good Standing,,83,7,92
1494,0026372,DECE1908,7,202108,2.67,2.86,Good Standing,,87,3,97
1495,0026372,DECE1908,8,202201,2,2.82,Good Standing,,91,0,100
1496,0026827,DECE2001,1,202001,3.17,3.17,Good Standing,,6,84,7
1497,0026827,DECE2001,2,202004,3.4,3.33,Good Standing,,23,67,26
1498,0026827,DECE2001,3,202008,2.79,3.13,Good Standing,,42,48,47
1499,0026827,DECE2001,4,202101,3.27,3.17,Good Standing,,60,30,67
1500,0026827,DECE2001,5,202105,2.14,3.05,Good Standing,,67,23,74
1501,0026827,DECE2001,6,202108,3.2,3.09,Good Standing,,87,3,97
1502,0026827,DECE2001,7,202201,3.33,3.1,Good Standing,,91,0,100
1503,0021201,DECE1308,1,201308,3.65,3.65,Good Standing,Dean's List,16,74,18
1504,0021201,DECE1308,2,201401,3.45,3.57,Good Standing,,25,65,28
1505,0021201,DECE1308,3,201404,0.32,2.41,Warning,,25,65,28
1506,0021201,DECE1308,4,201408,3.81,3.29,Good Standing,Dean's List,43,47,48
1507,0021201,DECE1308,5,201501,2,3.19,Good Standing,,47,43,52
1508,0021201,DECE1308,6,201504,2.9,3.12,Good Standing,,64,26,71
1509,0021201,DECE1308,7,201508,2.58,3.22,Good Standing,,75,15,83
1510,0021201,DECE1308,8,201601,0,3.07,Probation,,75,15,83
1511,0021201,DECE1308,9,201604,3.22,3.25,Good Standing,,84,6,93
1512,0021201,DECE1308,10,201608,3,3.39,Good Standing,,88,2,98
1513,0021201,DECE1308,11,201701,0,3.39,Good Standing,,90,0,100
1514,0026056,DECE1904,1,201904,3.93,3.93,Good Standing,Dean's List,17,73,19
1515,0022403,DECE1608,1,201608,3.58,3.58,Good Standing,Dean's List,16,74,18
1516,0022403,DECE1608,2,201701,3.33,3.48,Good Standing,,25,65,28
1517,0022403,DECE1608,3,201704,3.42,3.45,Good Standing,,44,46,49
1518,0022403,DECE1608,4,201708,3.52,3.47,Good Standing,Dean's List,62,28,69
1519,0022403,DECE1608,5,201801,3.33,3.46,Good Standing,,66,24,73
1520,0022403,DECE1608,6,201804,3.5,3.47,Good Standing,Dean's List,86,4,96
1521,0022403,DECE1608,7,201808,4,3.5,Good Standing,,90,0,100
1522,0031161,DECE2501,1,202501,2.82,2.82,Good Standing,,17,73,19
1523,0031161,DECE2501,2,202506,3.5,3.04,Good Standing,,17,73,19
1524,0029182,DCS2208,1,202208,3.69,3.69,Good Standing,Dean's List,17,73,19
1525,0029182,DCS2208,2,202301,3.8,3.74,Good Standing,Dean's List,34,56,38
1526,0029182,DCS2208,3,202306,3.58,3.71,Good Standing,,42,48,47
1527,0029182,DCS2208,4,202308,3.61,3.68,Good Standing,Dean's List,60,30,67
1528,0029182,DCS2208,5,202401,3.79,3.71,Good Standing,Dean's List,76,14,84
1529,0029182,DCS2208,6,202406,4,3.73,Good Standing,,84,6,93
1530,0029182,DCS2208,7,202408,4,3.75,Good Standing,,90,0,100
1531,0021202,DECE1308,1,201308,1.32,1.32,Warning,,5,85,6
1532,0021202,DECE1308,2,201401,2.44,1.83,Good Standing,,14,76,16
1533,0021202,DECE1308,3,201404,1.61,1.95,Probation,,27,63,30
1534,0021202,DECE1308,4,201408,0.79,1.58,Dismissal,,32,58,36
1535,0023752,DECE1708,1,201708,2.62,2.62,Good Standing,,18,72,20
1536,0023752,DECE1708,2,201801,2.67,2.64,Good Standing,,27,63,30
1537,0023752,DECE1708,3,201804,2.77,2.69,Good Standing,,46,44,51
1538,0023752,DECE1708,4,201808,2.9,2.76,Good Standing,,66,24,73
1539,0023752,DECE1708,5,201901,3,2.78,Good Standing,,70,20,78
1540,0023752,DECE1708,6,201904,2.03,2.64,Good Standing,,83,7,92
1541,0023752,DECE1708,7,201908,2.57,2.68,Good Standing,,90,0,100
1542,0021257,DECE1408,1,201408,1.24,1.24,Warning,,9,81,10
1543,0021257,DECE1408,2,201501,3.84,1.76,Good Standing,,17,73,19
1544,0021257,DECE1408,3,201504,2.67,2.72,Good Standing,,36,54,40
1545,0021257,DECE1408,4,201508,2.65,2.69,Good Standing,,52,38,58
1546,0021257,DECE1408,5,201601,2,2.63,Good Standing,,56,34,62
1547,0021257,DECE1408,6,201604,2.42,2.57,Good Standing,,71,19,79
1548,0021257,DECE1408,7,201608,3.27,2.75,Good Standing,,86,4,96
1549,0021257,DECE1408,8,201701,2,2.71,Good Standing,,90,0,100
1550,0021203,DECE1308,1,201308,3.81,3.81,Good Standing,Dean's List,16,74,18
1551,0021203,DECE1308,2,201401,3.89,3.84,Good Standing,,25,65,28
1552,0021203,DECE1308,3,201404,4,3.9,Good Standing,President's List,44,46,49
1553,0021203,DECE1308,4,201408,3.72,3.85,Good Standing,Dean's List,62,28,69
1554,0021203,DECE1308,5,201501,4,3.86,Good Standing,,66,24,73
1555,0021203,DECE1308,6,201504,3.8,3.84,Good Standing,Dean's List,86,4,96
1556,0021203,DECE1308,7,201508,4,3.85,Good Standing,,90,0,100
1557,0029565,DECE2308,1,202308,3.67,3.67,Good Standing,Dean's List,18,72,20
1558,0029565,DECE2308,2,202401,4,3.83,Good Standing,President's List,35,55,39
1559,0029565,DECE2308,3,202406,4,3.86,Good Standing,,43,47,48
1560,0029565,DECE2308,4,202408,3.93,3.88,Good Standing,Dean's List,58,32,64
1561,0029565,DECE2308,5,202501,3.94,3.89,Good Standing,Dean's List,74,16,82
1562,0029565,DECE2308,6,202506,3.75,3.88,Good Standing,,74,16,82
1563,0024895,DECE1804,1,201804,3.47,3.47,Good Standing,,18,72,20
1564,0024895,DECE1804,2,201808,3.54,3.5,Good Standing,Dean's List,38,52,42
1565,0024895,DECE1804,3,201901,3.67,3.52,Good Standing,,42,48,47
1566,0024895,DECE1804,4,201904,3.59,3.54,Good Standing,Dean's List,61,29,68
1567,0024895,DECE1804,5,201908,3.41,3.51,Good Standing,,78,12,87
1568,0024895,DECE1804,6,202001,3.5,3.51,Good Standing,,86,4,96
1569,0024895,DECE1804,7,202004,3.67,3.52,Good Standing,,90,0,100
1570,0030779,DCS2408,1,202408,3.25,3.25,Good Standing,,17,73,19
1571,0030779,DCS2408,2,202501,2.84,3.05,Good Standing,,34,56,38
1572,0030779,DCS2408,3,202506,3.58,3.15,Good Standing,,42,48,47
1573,0028618,DDB2201,1,202201,2.87,2.87,Good Standing,,17,73,19
1574,0028618,DDB2201,2,202205,2.5,2.76,Good Standing,,26,64,29
1575,0028618,DDB2201,3,202208,2.8,2.78,Good Standing,,43,47,48
1576,0028618,DDB2201,4,202301,3.27,2.92,Good Standing,,60,30,67
1577,0028618,DDB2201,5,202306,3.11,2.95,Good Standing,,69,21,77
1578,0028618,DDB2201,6,202308,2.6,2.88,Good Standing,,85,5,94
1579,0028618,DDB2201,7,202401,2.67,2.86,Good Standing,,91,0,100
1580,0031366,DECE2506,1,202506,2.75,2.75,Good Standing,,0,90,0
1581,0029230,DECE2301,1,202301,2.05,2.05,Good Standing,,15,75,17
1582,0029230,DECE2301,2,202306,2.75,2.26,Good Standing,,23,67,26
1583,0029230,DECE2301,3,202308,2.25,2.26,Good Standing,,39,51,43
1584,0029230,DECE2301,4,202401,1.71,2.11,Warning,,52,38,58
1585,0029230,DECE2301,5,202406,0,1.86,Probation,,52,38,58
1586,0028598,DCS2201,1,202201,3.4,3.4,Good Standing,,17,73,19
1587,0028598,DCS2201,2,202205,3.33,3.38,Good Standing,,26,64,29
1588,0028598,DCS2201,3,202208,3.33,3.36,Good Standing,,43,47,48
1589,0028598,DCS2201,4,202301,3.47,3.39,Good Standing,,60,30,67
1590,0028598,DCS2201,5,202306,3.56,3.42,Good Standing,,69,21,77
1591,0028598,DCS2201,6,202308,3.48,3.43,Good Standing,,85,5,94
1592,0028598,DCS2201,7,202401,4,3.47,Good Standing,,91,0,100
1593,0031000,DECE2501,1,202501,3.08,3.08,Good Standing,,17,73,19
1594,0031000,DECE2501,2,202506,3,3.05,Good Standing,,17,73,19
1595,0023229,DSW_PT1704,1,201704,3.67,3.67,Good Standing,Dean's List,12,78,13
1596,0023229,DSW_PT1704,2,201708,3.25,3.46,Good Standing,,24,66,27
1597,0023229,DSW_PT1704,3,201801,2.78,3.32,Good Standing,,30,60,33
1598,0023229,DSW_PT1704,4,201804,2,3.02,Good Standing,,42,48,47
1599,0023229,DSW_PT1704,5,201808,3.07,3.03,Good Standing,,54,36,60
1600,0023229,DSW_PT1704,6,201901,3.44,3.07,Good Standing,,60,30,67
1601,0023229,DSW_PT1704,7,201904,3.63,3.14,Good Standing,,70,20,78
1602,0023229,DSW_PT1704,8,201908,2.7,3.08,Good Standing,,83,7,92
1603,0023229,DSW_PT1704,9,202001,2.86,3.06,Good Standing,,90,0,100
1604,0021941,DECE1604,1,201604,2.86,2.86,Good Standing,,17,73,19
1605,0021941,DECE1604,2,201608,2.57,2.72,Good Standing,,34,56,38
1606,0021941,DECE1604,3,201701,2.33,2.67,Good Standing,,38,52,42
1607,0021941,DECE1604,4,201704,2.63,2.65,Good Standing,,58,32,64
1608,0021941,DECE1604,5,201708,2.36,2.59,Good Standing,,75,15,83
1609,0021941,DECE1604,6,201801,2.33,2.56,Good Standing,,84,6,93
1610,0021941,DECE1604,7,201804,2.52,2.56,Good Standing,,91,0,100
1611,0021941,DECE1604,8,201808,0,2.56,Good Standing,,93,0,100
1612,0028236,DSW_PT2108,1,202108,3.73,3.73,Good Standing,,11,79,12
1613,0028236,DSW_PT2108,2,202201,3.89,3.8,Good Standing,,22,68,24
1614,0028236,DSW_PT2108,3,202205,3.8,3.8,Good Standing,,27,63,30
1615,0028236,DSW_PT2108,4,202208,3.67,3.77,Good Standing,,37,53,41
1616,0028236,DSW_PT2108,5,202301,3.33,3.68,Good Standing,,48,42,53
1617,0028236,DSW_PT2108,6,202305,4,3.71,Good Standing,,52,38,58
1618,0028236,DSW_PT2108,7,202308,3.78,3.72,Good Standing,,63,27,70
1619,0028236,DSW_PT2108,8,202401,3.92,3.76,Good Standing,Dean's List,75,15,83
1620,0028236,DSW_PT2108,9,202406,4,3.77,Good Standing,,79,11,88
1621,0028236,DSW_PT2108,10,202408,3.7,3.76,Good Standing,,90,0,100
1622,0031234,DCS2506,1,202506,3.79,3.79,Good Standing,,8,82,9
1623,0026231,DECE1904,1,201904,1.93,1.93,Warning,,14,76,16
1624,0026231,DECE1904,2,201908,1.8,1.99,Probation,,28,62,31
1625,0026231,DECE1904,3,202001,2.17,2.02,Good Standing,,34,56,38
1626,0026231,DECE1904,4,202004,2.15,2.06,Good Standing,,47,43,52
1627,0026231,DECE1904,5,202008,2.5,2.14,Good Standing,,59,31,66
1628,0026231,DECE1904,6,202101,1.89,2.09,Dismissal,,70,20,78
1629,0026231,DECE1904,7,202105,3.67,2.18,Good Standing,,74,16,82
1630,0026231,DECE1904,8,202108,2.78,2.34,Good Standing,,83,7,92
1631,0026231,DECE1904,9,202201,3,2.39,Good Standing,,86,4,96
1632,0026231,DECE1904,10,202205,3.67,2.46,Good Standing,,90,0,100
1633,0021316,DECE1508,1,201508,3.67,3.67,Good Standing,Dean's List,21,69,23
1634,0021316,DECE1508,2,201601,3.88,3.75,Good Standing,,29,61,32
1635,0021316,DECE1508,3,201604,3.92,3.83,Good Standing,Dean's List,48,42,53
1636,0021316,DECE1508,4,201608,3.65,3.77,Good Standing,Dean's List,65,25,72
1637,0021316,DECE1508,5,201701,3.67,3.76,Good Standing,,69,21,77
1638,0021316,DECE1508,6,201704,3.7,3.74,Good Standing,Dean's List,89,1,99
1639,0021316,DECE1508,7,201708,3.33,3.72,Good Standing,,93,0,100
1640,0029370,DECE2301,1,202301,3.16,3.16,Good Standing,,19,71,21
1641,0029370,DECE2301,2,202306,2.88,3.07,Good Standing,,27,63,30
1642,0029370,DECE2301,3,202308,3.13,3.09,Good Standing,,43,47,48
1643,0029370,DECE2301,4,202401,3.42,3.18,Good Standing,,59,31,66
1644,0029370,DECE2301,5,202406,2.75,3.13,Good Standing,,67,23,74
1645,0029370,DECE2301,6,202408,3,3.11,Good Standing,,82,8,91
1646,0029370,DECE2301,7,202501,3.67,3.16,Good Standing,,90,0,100
1647,0027092,DECE2001,1,202001,3.34,3.34,Good Standing,,6,84,7
1648,0027092,DECE2001,2,202004,3.93,3.76,Good Standing,Dean's List,23,67,26
1649,0027092,DECE2001,3,202008,3.44,3.64,Good Standing,,42,48,47
1650,0027092,DECE2001,4,202101,3.59,3.62,Good Standing,Dean's List,58,32,64
1651,0027092,DECE2001,5,202105,4,3.65,Good Standing,,62,28,69
1652,0027092,DECE2001,6,202108,3.71,3.66,Good Standing,Dean's List,79,11,88
1653,0027092,DECE2001,7,202201,4,3.69,Good Standing,,87,3,97
1654,0027092,DECE2001,8,202205,3.67,3.69,Good Standing,,91,0,100
1655,0024717,DECE1804,1,201804,2.93,2.93,Good Standing,,18,72,20
1656,0024717,DECE1804,2,201808,3.15,3.04,Good Standing,,38,52,42
1657,0024717,DECE1804,3,201901,3,3.04,Good Standing,,42,48,47
1658,0024717,DECE1804,4,201904,3.1,3.06,Good Standing,,61,29,68
1659,0024717,DECE1804,5,201908,3.04,3.05,Good Standing,,78,12,87
1660,0024717,DECE1804,6,202001,3.33,3.08,Good Standing,,86,4,96
1661,0024717,DECE1804,7,202004,3.67,3.11,Good Standing,,90,0,100
1662,0025246,DSW_PT1808,1,201808,3.33,3.33,Good Standing,,12,78,13
1663,0025246,DSW_PT1808,2,201901,3.17,3.27,Good Standing,,18,72,20
1664,0025246,DSW_PT1808,3,201904,3.13,3.21,Good Standing,,30,60,33
1665,0025246,DSW_PT1808,4,201908,3.74,3.36,Good Standing,,42,48,47
1666,0025246,DSW_PT1808,5,202001,4,3.46,Good Standing,,48,42,53
1667,0025246,DSW_PT1808,6,202004,3.39,3.44,Good Standing,,60,30,67
1668,0025246,DSW_PT1808,7,202008,3.74,3.48,Good Standing,,72,18,80
1669,0025246,DSW_PT1808,8,202101,3.7,3.52,Good Standing,,83,7,92
1670,0025246,DSW_PT1808,10,202108,3.42,3.51,Good Standing,,91,0,100
1671,0028590,DDM2201,1,202201,1.73,1.73,Warning,,14,76,16
1672,0028590,DDM2201,2,202205,1.34,1.62,Probation,,19,71,21
1673,0028590,DDM2201,3,202208,1.2,1.44,Dismissal,,27,63,30
1674,0020703,DECE1504,1,201504,2.77,2.77,Good Standing,,16,74,18
1675,0020703,DECE1504,2,201508,3.22,3.2,Good Standing,,31,59,34
1676,0020703,DECE1504,3,201601,3.25,3.21,Good Standing,,39,51,43
1677,0020703,DECE1504,4,201604,2.98,3.13,Good Standing,,56,34,62
1678,0020703,DECE1504,5,201608,3.24,3.15,Good Standing,,70,20,78
1679,0020703,DECE1504,6,201701,3,3.14,Good Standing,,74,16,82
1680,0020703,DECE1504,7,201704,3.42,3.19,Good Standing,,86,4,96
1681,0020703,DECE1504,8,201708,3,3.18,Good Standing,,90,0,100
1682,0031339,DECE2506,1,202506,3.25,3.25,Good Standing,,0,90,0
1683,0024683,DECE1804,1,201804,2.1,2.1,Good Standing,,15,75,17
1684,0024683,DECE1804,2,201808,2.69,2.49,Good Standing,,33,57,37
1685,0024683,DECE1804,3,201901,3.17,2.61,Good Standing,,39,51,43
1686,0024683,DECE1804,4,201904,2.55,2.59,Good Standing,,55,35,61
1687,0024683,DECE1804,5,201908,2.53,2.58,Good Standing,,70,20,78
1688,0024683,DECE1804,6,202001,3.67,2.65,Good Standing,,74,16,82
1689,0024683,DECE1804,7,202004,3.5,2.78,Good Standing,Dean's List,86,4,96
1690,0024683,DECE1804,8,202008,3.67,2.82,Good Standing,,90,0,100
1691,0029888,DSW_PT2308,1,202308,2.82,2.82,Good Standing,,11,79,12
1692,0029888,DSW_PT2308,2,202401,3.06,2.94,Good Standing,,22,68,24
1693,0029888,DSW_PT2308,3,202406,2.93,2.94,Good Standing,,27,63,30
1694,0029888,DSW_PT2308,4,202408,3.57,3.11,Good Standing,,37,53,41
1695,0029888,DSW_PT2308,5,202501,3.06,3.1,Good Standing,,49,41,54
1696,0029888,DSW_PT2308,6,202506,4,3.16,Good Standing,,53,37,59
1697,0027262,DECE2004,1,202004,3.2,3.2,Good Standing,,17,73,19
1698,0027262,DECE2004,2,202008,2.67,2.95,Good Standing,,35,55,39
1699,0027262,DECE2004,3,202101,2.76,2.88,Good Standing,,52,38,58
1700,0027262,DECE2004,4,202105,3.33,2.92,Good Standing,,56,34,62
1701,0027262,DECE2004,5,202108,3.12,2.97,Good Standing,,75,15,83
1702,0027262,DECE2004,6,202201,3.21,3,Good Standing,,86,4,96
1703,0027262,DECE2004,7,202205,3.67,3.04,Good Standing,,90,0,100
1704,0030597,DCS2406,1,202406,4,4,Good Standing,,8,82,9
1705,0030597,DCS2406,2,202408,3.94,3.96,Good Standing,Dean's List,25,65,28
1706,0030597,DCS2406,3,202501,3.67,3.84,Good Standing,Dean's List,42,48,47
1707,0030597,DCS2406,4,202506,3.75,3.83,Good Standing,,50,40,56
1708,0026598,DECE2101,1,202101,3.67,3.67,Good Standing,Dean's List,18,72,20
1709,0026598,DECE2101,2,202105,3.44,3.59,Good Standing,,27,63,30
1710,0026598,DECE2101,3,202108,2.92,3.37,Good Standing,,44,46,49
1711,0026598,DECE2101,4,202201,3.24,3.32,Good Standing,,64,26,71
1712,0026598,DECE2101,5,202205,3.67,3.34,Good Standing,,68,22,76
1713,0026598,DECE2101,6,202208,3.37,3.35,Good Standing,,87,3,97
1714,0026598,DECE2101,7,202301,4,3.38,Good Standing,,91,0,100
1715,0029476,DDB2301,1,202301,3.18,3.18,Good Standing,,17,73,19
1716,0029476,DDB2301,2,202306,3.5,3.28,Good Standing,,25,65,28
1717,0029476,DDB2301,3,202308,3.53,3.38,Good Standing,Dean's List,42,48,47
1718,0029476,DDB2301,4,202401,3.17,3.32,Good Standing,,60,30,67
1719,0029476,DDB2301,5,202406,3.75,3.37,Good Standing,,68,22,76
1720,0029476,DDB2301,6,202408,3.56,3.4,Good Standing,Dean's List,84,6,93
1721,0029476,DDB2301,7,202501,3.67,3.42,Good Standing,,90,0,100
1722,0022441,DECE1608,1,201608,3.67,3.67,Good Standing,Dean's List,16,74,18
1723,0022441,DECE1608,2,201701,3.56,3.62,Good Standing,,25,65,28
1724,0022441,DECE1608,3,201704,3.65,3.63,Good Standing,Dean's List,41,49,46
1725,0022441,DECE1608,4,201708,3.61,3.62,Good Standing,Dean's List,62,28,69
1726,0022441,DECE1608,5,201801,3.67,3.63,Good Standing,,66,24,73
1727,0022441,DECE1608,6,201804,3.55,3.61,Good Standing,Dean's List,86,4,96
1728,0022441,DECE1608,7,201808,3.67,3.61,Good Standing,,90,0,100
1729,0024724,DECE1804,1,201804,3.13,3.13,Good Standing,,18,72,20
1730,0024724,DECE1804,2,201808,3.36,3.25,Good Standing,,38,52,42
1731,0024724,DECE1804,3,201901,3.67,3.3,Good Standing,,42,48,47
1732,0024724,DECE1804,4,201904,3.45,3.35,Good Standing,,61,29,68
1733,0024724,DECE1804,5,201908,2.82,3.22,Good Standing,,78,12,87
